# Wavenumber_cm-1 Intensity
29895.36621824 0.05441010
29850.74626866 0.05651142
29806.25931446 0.05867376
29761.90476190 0.06089795
29717.68202080 0.06318478
29673.59050445 0.06553500
29629.62962963 0.06794933
29585.79881657 0.07042844
29542.09748892 0.07297297
29498.52507375 0.07558350
29455.08100147 0.07826057
29411.76470588 0.08100466
29368.57562408 0.08381622
29325.51319648 0.08669562
29282.57686676 0.08964318
29239.76608187 0.09265917
29197.08029197 0.09574377
29154.51895044 0.09889714
29112.08151383 0.10211932
29069.76744186 0.10541031
29027.57619739 0.10877005
28985.50724638 0.11219837
28943.56005789 0.11569505
28901.73410405 0.11925979
28860.02886003 0.12289219
28818.44380403 0.12659179
28776.97841727 0.13035803
28735.63218391 0.13419027
28694.40459110 0.13808778
28653.29512894 0.14204975
28612.30329041 0.14607526
28571.42857143 0.15016332
28530.67047076 0.15431283
28490.02849003 0.15852260
28449.50213371 0.16279134
28409.09090909 0.16711767
28368.79432624 0.17150012
28328.61189802 0.17593710
28288.54314003 0.18042694
28248.58757062 0.18496786
28208.74471086 0.18955800
28169.01408451 0.19419538
28129.39521800 0.19887793
28089.88764045 0.20360349
28050.49088359 0.20836980
28011.20448179 0.21317449
27972.02797203 0.21801511
27932.96089385 0.22288911
27894.00278940 0.22779386
27855.15320334 0.23272660
27816.41168289 0.23768454
27777.77777778 0.24266475
27739.25104022 0.24766424
27700.83102493 0.25267994
27662.51728907 0.25770869
27624.30939227 0.26274725
27586.20689655 0.26779231
27548.20936639 0.27284049
27510.31636864 0.27788834
27472.52747253 0.28293235
27434.84224966 0.28796893
27397.26027397 0.29299447
27359.78112175 0.29800526
27322.40437158 0.30299757
27285.12960437 0.30796762
27247.95640327 0.31291159
27210.88435374 0.31782561
27173.91304348 0.32270581
27137.04206242 0.32754825
27100.27100271 0.33234900
27063.59945873 0.33710411
27027.02702703 0.34180961
26990.55330634 0.34646152
26954.17789757 0.35105588
26917.90040377 0.35558870
26881.72043011 0.36005603
26845.63758389 0.36445393
26809.65147453 0.36877847
26773.76171352 0.37302576
26737.96791444 0.37719193
26702.26969292 0.38127315
26666.66666667 0.38526564
26631.15845539 0.38916566
26595.74468085 0.39296954
26560.42496680 0.39667365
26525.19893899 0.40027444
26490.06622517 0.40376842
26455.02645503 0.40715219
26420.07926024 0.41042242
26385.22427441 0.41357587
26350.46113307 0.41660940
26315.78947368 0.41951995
26281.20893561 0.42230457
26246.71916010 0.42496041
26212.31979030 0.42748475
26178.01047120 0.42987497
26143.79084967 0.43212856
26109.66057441 0.43424314
26075.61929596 0.43621648
26041.66666667 0.43804643
26007.80234070 0.43973103
25974.02597403 0.44126841
25940.33722438 0.44265687
25906.73575130 0.44389483
25873.22121604 0.44498088
25839.79328165 0.44591373
25806.45161290 0.44669225
25773.19587629 0.44731547
25740.02574003 0.44778256
25706.94087404 0.44809284
25673.94094994 0.44824579
25641.02564103 0.44824104
25608.19462228 0.44807839
25575.44757033 0.44775777
25542.78416347 0.44727928
25510.20408163 0.44664317
25477.70700637 0.44584984
25445.29262087 0.44489986
25412.96060991 0.44379393
25380.71065990 0.44253290
25348.54245881 0.44111777
25316.45569620 0.43954971
25284.45006321 0.43782999
25252.52525253 0.43596005
25220.68095839 0.43394147
25188.91687657 0.43177594
25157.23270440 0.42946531
25125.62814070 0.42701154
25094.10288582 0.42441672
25062.65664160 0.42168306
25031.28911139 0.41881288
25000.00000000 0.41580862
24968.78901373 0.41267284
24937.65586035 0.40940817
24906.60024907 0.40601738
24875.62189055 0.40250329
24844.72049689 0.39886884
24813.89578164 0.39511704
24783.14745973 0.39125098
24752.47524752 0.38727384
24721.87886279 0.38318884
24691.35802469 0.37899927
24660.91245376 0.37470850
24630.54187192 0.37031991
24600.24600246 0.36583697
24570.02457002 0.36126315
24539.87730061 0.35660197
24509.80392157 0.35185700
24479.80416157 0.34703181
24449.87775061 0.34212998
24420.02442002 0.33715511
24390.24390244 0.33211083
24360.53593179 0.32700073
24330.90024331 0.32182844
24301.33657351 0.31659753
24271.84466019 0.31131160
24242.42424242 0.30597422
24213.07506053 0.30058890
24183.79685611 0.29515918
24154.58937198 0.28968852
24125.45235223 0.28418035
24096.38554217 0.27863807
24067.38868833 0.27306502
24038.46153846 0.26746450
24009.60384154 0.26183975
23980.81534772 0.25619394
23952.09580838 0.25053019
23923.44497608 0.24485155
23894.86260454 0.23916099
23866.34844869 0.23346144
23837.90226460 0.22775571
23809.52380952 0.22204656
23781.21284185 0.21633667
23752.96912114 0.21062863
23724.79240807 0.20492494
23696.68246445 0.19922803
23668.63905325 0.19354023
23640.66193853 0.18786378
23612.75088548 0.18220083
23584.90566038 0.17655344
23557.12603062 0.17092358
23529.41176471 0.16531313
23501.76263220 0.15972386
23474.17840376 0.15415747
23446.65885111 0.14861555
23419.20374707 0.14309960
23391.81286550 0.13761102
23364.48598131 0.13215113
23337.22287048 0.12672116
23310.02331002 0.12132223
23282.88707800 0.11595539
23255.81395349 0.11062159
23228.80371661 0.10532169
23201.85614849 0.10005647
23174.97103129 0.09482663
23148.14814815 0.08963277
23121.38728324 0.08447544
23094.68822171 0.07935508
23068.05074971 0.07427207
23041.47465438 0.06922670
23014.95972382 0.06421922
22988.50574713 0.05924977
22962.11251435 0.05431846
22935.77981651 0.04942531
22909.50744559 0.04457028
22883.29519451 0.03975329
22857.14285714 0.03497418
22831.05022831 0.03023276
22805.01710376 0.02552877
22779.04328018 0.02086191
22753.12855518 0.01623184
22727.27272727 0.01163817
22701.47559591 0.00708048
22675.73696145 0.00255830
22650.05662514 -0.00192886
22624.43438914 -0.00638151
22598.87005650 -0.01080022
22573.36343115 -0.01518555
22547.91431793 -0.01953809
22522.52252252 -0.02385846
22497.18785152 -0.02814728
22471.91011236 -0.03240519
22446.68911336 -0.03663284
22421.52466368 -0.04083088
22396.41657335 -0.04499997
22371.36465324 -0.04914076
22346.36871508 -0.05325391
22321.42857143 -0.05734007
22296.54403567 -0.06139989
22271.71492205 -0.06543400
22246.94104561 -0.06944303
22222.22222222 -0.07342757
22197.55826859 -0.07738824
22172.94900222 -0.08132561
22148.39424142 -0.08524022
22123.89380531 -0.08913261
22099.44751381 -0.09300330
22075.05518764 -0.09685276
22050.71664829 -0.10068145
22026.43171806 -0.10448980
22002.20022002 -0.10827820
21978.02197802 -0.11204703
21953.89681668 -0.11579660
21929.82456140 -0.11952721
21905.80503834 -0.12323913
21881.83807440 -0.12693258
21857.92349727 -0.13060775
21834.06113537 -0.13426479
21810.25081788 -0.13790380
21786.49237473 -0.14152485
21762.78563656 -0.14512798
21739.13043478 -0.14871317
21715.52660152 -0.15228037
21691.97396963 -0.15582948
21668.47237270 -0.15936037
21645.02164502 -0.16287287
21621.62162162 -0.16636675
21598.27213823 -0.16984176
21574.97303128 -0.17329758
21551.72413793 -0.17673389
21528.52529602 -0.18015029
21505.37634409 -0.18354636
21482.27712137 -0.18692164
21459.22746781 -0.19027563
21436.22722401 -0.19360778
21413.27623126 -0.19691751
21390.37433155 -0.20020421
21367.52136752 -0.20346721
21344.71718250 -0.20670584
21321.96162047 -0.20991937
21299.25452609 -0.21310704
21276.59574468 -0.21626807
21253.98512221 -0.21940162
21231.42250531 -0.22250686
21208.90774125 -0.22558289
21186.44067797 -0.22862882
21164.02116402 -0.23164370
21141.64904863 -0.23462659
21119.32418163 -0.23757649
21097.04641350 -0.24049240
21074.81559536 -0.24337331
21052.63157895 -0.24621815
21030.49421661 -0.24902587
21008.40336134 -0.25179540
20986.35886674 -0.25452563
20964.36058700 -0.25721547
20942.40837696 -0.25986379
20920.50209205 -0.26246947
20898.64158830 -0.26503138
20876.82672234 -0.26754837
20855.05735141 -0.27001930
20833.33333333 -0.27244301
20811.65452653 -0.27481836
20790.02079002 -0.27714419
20768.43198339 -0.27941936
20746.88796680 -0.28164273
20725.38860104 -0.28381314
20703.93374741 -0.28592947
20682.52326784 -0.28799059
20661.15702479 -0.28999538
20639.83488132 -0.29194275
20618.55670103 -0.29383160
20597.32234809 -0.29566085
20576.13168724 -0.29742945
20554.98458376 -0.29913635
20533.88090349 -0.30078052
20512.82051282 -0.30236098
20491.80327869 -0.30387673
20470.82906858 -0.30532681
20449.89775051 -0.30671030
20429.00919305 -0.30802629
20408.16326531 -0.30927389
20387.35983690 -0.31045226
20366.59877800 -0.31156058
20345.87995931 -0.31259805
20325.20325203 -0.31356391
20304.56852792 -0.31445745
20283.97565923 -0.31527796
20263.42451874 -0.31602479
20242.91497976 -0.31669733
20222.44691608 -0.31729498
20202.02020202 -0.31781720
20181.63471241 -0.31826348
20161.29032258 -0.31863336
20140.98690836 -0.31892640
20120.72434608 -0.31914221
20100.50251256 -0.31928046
20080.32128514 -0.31934082
20060.18054162 -0.31932304
20040.08016032 -0.31922690
20020.02002002 -0.31905221
20000.00000000 -0.31879884
19980.01998002 -0.31846670
19960.07984032 -0.31805574
19940.17946162 -0.31756594
19920.31872510 -0.31699736
19900.49751244 -0.31635007
19880.71570577 -0.31562419
19860.97318769 -0.31481989
19841.26984127 -0.31393740
19821.60555005 -0.31297695
19801.98019802 -0.31193886
19782.39366963 -0.31082346
19762.84584980 -0.30963114
19743.33662389 -0.30836232
19723.86587771 -0.30701747
19704.43349754 -0.30559709
19685.03937008 -0.30410175
19665.68338250 -0.30253203
19646.36542240 -0.30088855
19627.08537782 -0.29917199
19607.84313725 -0.29738305
19588.63858962 -0.29552247
19569.47162427 -0.29359105
19550.34213099 -0.29158958
19531.25000000 -0.28951893
19512.19512195 -0.28737997
19493.17738791 -0.28517363
19474.19668939 -0.28290086
19455.25291829 -0.28056264
19436.34596696 -0.27815998
19417.47572816 -0.27569393
19398.64209505 -0.27316555
19379.84496124 -0.27057594
19361.08422072 -0.26792623
19342.35976789 -0.26521756
19323.67149758 -0.26245110
19305.01930502 -0.25962806
19286.40308582 -0.25674964
19267.82273603 -0.25381708
19249.27815207 -0.25083165
19230.76923077 -0.24779461
19212.29586936 -0.24470725
19193.85796545 -0.24157089
19175.45541707 -0.23838684
19157.08812261 -0.23515643
19138.75598086 -0.23188102
19120.45889101 -0.22856195
19102.19675263 -0.22520061
19083.96946565 -0.22179835
19065.77693041 -0.21835657
19047.61904762 -0.21487665
19029.49571836 -0.21135998
19011.40684411 -0.20780797
18993.35232669 -0.20422200
18975.33206831 -0.20060349
18957.34597156 -0.19695382
18939.39393939 -0.19327441
18921.47587512 -0.18956665
18903.59168242 -0.18583193
18885.74126534 -0.18207165
18867.92452830 -0.17828719
18850.14137606 -0.17447994
18832.39171375 -0.17065125
18814.67544685 -0.16680251
18796.99248120 -0.16293506
18779.34272300 -0.15905025
18761.72607880 -0.15514942
18744.14245548 -0.15123389
18726.59176030 -0.14730498
18709.07390084 -0.14336397
18691.58878505 -0.13941216
18674.13632120 -0.13545081
18656.71641791 -0.13148118
18639.32898416 -0.12750450
18621.97392924 -0.12352200
18604.65116279 -0.11953489
18587.36059480 -0.11554435
18570.10213556 -0.11155154
18552.87569573 -0.10755762
18535.68118628 -0.10356372
18518.51851852 -0.09957094
18501.38760407 -0.09558039
18484.28835490 -0.09159312
18467.22068329 -0.08761018
18450.18450185 -0.08363261
18433.17972350 -0.07966141
18416.20626151 -0.07569757
18399.26402944 -0.07174204
18382.35294118 -0.06779577
18365.47291093 -0.06385968
18348.62385321 -0.05993466
18331.80568286 -0.05602158
18315.01831502 -0.05212130
18298.26166514 -0.04823465
18281.53564899 -0.04436244
18264.84018265 -0.04050543
18248.17518248 -0.03666441
18231.54056518 -0.03284011
18214.93624772 -0.02903323
18198.36214741 -0.02524449
18181.81818182 -0.02147455
18165.30426885 -0.01772407
18148.82032668 -0.01399366
18132.36627380 -0.01028395
18115.94202899 -0.00659552
18099.54751131 -0.00292894
18083.18264014 0.00071526
18066.84733514 0.00433653
18050.54151625 0.00793438
18034.26510370 0.01150832
18018.01801802 0.01505788
18001.80018002 0.01858262
17985.61151079 0.02208210
17969.45193172 0.02555591
17953.32136445 0.02900366
17937.21973094 0.03242497
17921.14695341 0.03581948
17905.10295434 0.03918685
17889.08765653 0.04252674
17873.10098302 0.04583886
17857.14285714 0.04912290
17841.21320250 0.05237858
17825.31194296 0.05560563
17809.43900267 0.05880379
17793.59430605 0.06197284
17777.77777778 0.06511253
17761.98934281 0.06822266
17746.22892635 0.07130302
17730.49645390 0.07435342
17714.79185120 0.07737368
17699.11504425 0.08036363
17683.46595933 0.08332311
17667.84452297 0.08625196
17652.25066196 0.08915006
17636.68430335 0.09201726
17621.14537445 0.09485344
17605.63380282 0.09765850
17590.14951627 0.10043231
17574.69244288 0.10317478
17559.26251097 0.10588582
17543.85964912 0.10856534
17528.48378615 0.11121326
17513.13485114 0.11382951
17497.81277340 0.11641401
17482.51748252 0.11896670
17467.24890830 0.12148751
17452.00698080 0.12397641
17436.79163034 0.12643332
17421.60278746 0.12885821
17406.44038294 0.13125104
17391.30434783 0.13361175
17376.19461338 0.13594032
17361.11111111 0.13823671
17346.05377277 0.14050088
17331.02253033 0.14273281
17316.01731602 0.14493247
17301.03806228 0.14709982
17286.08470182 0.14923486
17271.15716753 0.15133755
17256.25539258 0.15340787
17241.37931034 0.15544581
17226.52885444 0.15745134
17211.70395869 0.15942445
17196.90455718 0.16136511
17182.13058419 0.16327332
17167.38197425 0.16514905
17152.65866209 0.16699230
17137.96058269 0.16880304
17123.28767123 0.17058127
17108.63986313 0.17232697
17094.01709402 0.17404013
17079.41929974 0.17572073
17064.84641638 0.17736877
17050.29838022 0.17898422
17035.77512777 0.18056709
17021.27659574 0.18211737
17006.80272109 0.18363503
16992.35344095 0.18512007
16977.92869270 0.18657249
16963.52841391 0.18799228
16949.15254237 0.18937943
16934.80101609 0.19073393
16920.47377327 0.19205578
16906.17075232 0.19334497
16891.89189189 0.19460150
16877.63713080 0.19582538
16863.40640809 0.19701659
16849.19966302 0.19817515
16835.01683502 0.19930105
16820.85786375 0.20039430
16806.72268908 0.20145490
16792.61125105 0.20248287
16778.52348993 0.20347821
16764.45934619 0.20444094
16750.41876047 0.20537107
16736.40167364 0.20626862
16722.40802676 0.20713361
16708.43776107 0.20796606
16694.49081803 0.20876600
16680.56713928 0.20953346
16666.66666667 0.21026848
16652.78934221 0.21097108
16638.93510815 0.21164130
16625.10390690 0.21227920
16611.29568106 0.21288481
16597.51037344 0.21345819
16583.74792703 0.21399940
16570.00828500 0.21450849
16556.29139073 0.21498552
16542.59718776 0.21543057
16528.92561983 0.21584371
16515.27663088 0.21622501
16501.65016502 0.21657457
16488.04616653 0.21689246
16474.46457990 0.21717878
16460.90534979 0.21743362
16447.36842105 0.21765710
16433.85373870 0.21784933
16420.36124795 0.21801041
16406.89089418 0.21814046
16393.44262295 0.21823962
16380.01638002 0.21830802
16366.61211129 0.21834579
16353.22976288 0.21835307
16339.86928105 0.21833003
16326.53061224 0.21827681
16313.21370310 0.21819358
16299.91850041 0.21808051
16286.64495114 0.21793777
16273.39300244 0.21776555
16260.16260163 0.21756402
16246.95369618 0.21733340
16233.76623377 0.21707387
16220.60016221 0.21678565
16207.45542950 0.21646894
16194.33198381 0.21612398
16181.22977346 0.21575099
16168.14874697 0.21535019
16155.08885299 0.21492184
16142.05004036 0.21446617
16129.03225806 0.21398344
16116.03545528 0.21347391
16103.05958132 0.21293784
16090.10458568 0.21237551
16077.17041801 0.21178719
16064.25702811 0.21117316
16051.36436597 0.21053373
16038.49238172 0.20986917
16025.64102564 0.20917980
16012.81024820 0.20846593
16000.00000000 0.20772786
15987.21023181 0.20696591
15974.44089457 0.20618041
15961.69193935 0.20537170
15948.96331738 0.20454010
15936.25498008 0.20368595
15923.56687898 0.20280961
15910.89896579 0.20191142
15898.25119237 0.20099175
15885.62351072 0.20005094
15873.01587302 0.19908936
15860.42823156 0.19810739
15847.86053883 0.19710540
15835.31274743 0.19608377
15822.78481013 0.19504287
15810.27667984 0.19398310
15797.78830964 0.19290484
15785.31965272 0.19180849
15772.87066246 0.19069444
15760.44129236 0.18956309
15748.03149606 0.18841485
15735.64122738 0.18725011
15723.27044025 0.18606930
15710.91908877 0.18487282
15698.58712716 0.18366107
15686.27450980 0.18243449
15673.98119122 0.18119347
15661.70712608 0.17993845
15649.45226917 0.17866985
15637.21657545 0.17738807
15625.00000000 0.17609356
15612.80249805 0.17478672
15600.62402496 0.17346799
15588.46453624 0.17213779
15576.32398754 0.17079655
15564.20233463 0.16944468
15552.09953344 0.16808263
15540.01554002 0.16671081
15527.95031056 0.16532965
15515.90380140 0.16393957
15503.87596899 0.16254101
15491.86676995 0.16113437
15479.87616099 0.15972010
15467.90409899 0.15829859
15455.95054096 0.15687029
15444.01544402 0.15543560
15432.09876543 0.15399494
15420.20046261 0.15254872
15408.32049307 0.15109737
15396.45881447 0.14964128
15384.61538462 0.14818087
15372.79016141 0.14671654
15360.98310292 0.14524870
15349.19416731 0.14377773
15337.42331288 0.14230405
15325.67049808 0.14082804
15313.93568147 0.13935010
15302.21882173 0.13787060
15290.51987768 0.13638994
15278.83880825 0.13490848
15267.17557252 0.13342662
15255.53012967 0.13194470
15243.90243902 0.13046312
15232.29246002 0.12898221
15220.70015221 0.12750235
15209.12547529 0.12602389
15197.56838906 0.12454716
15186.02885345 0.12307253
15174.50682853 0.12160033
15163.00227445 0.12013088
15151.51515152 0.11866453
15140.04542014 0.11720158
15128.59304085 0.11574237
15117.15797430 0.11428720
15105.74018127 0.11283638
15094.33962264 0.11139022
15082.95625943 0.10994900
15071.59005275 0.10851302
15060.24096386 0.10708257
15048.90895410 0.10565792
15037.59398496 0.10423934
15026.29601803 0.10282711
15015.01501502 0.10142148
15003.75093773 0.10002270
14992.50374813 0.09863104
14981.27340824 0.09724673
14970.05988024 0.09587000
14958.86312640 0.09450109
14947.68310912 0.09314022
14936.51979089 0.09178761
14925.37313433 0.09044347
14914.24310216 0.08910802
14903.12965723 0.08778143
14892.03276247 0.08646392
14880.95238095 0.08515567
14869.88847584 0.08385686
14858.84101040 0.08256765
14847.80994803 0.08128823
14836.79525223 0.08001876
14825.79688658 0.07875938
14814.81481481 0.07751025
14803.84900074 0.07627151
14792.89940828 0.07504330
14781.96600148 0.07382576
14771.04874446 0.07261900
14760.14760148 0.07142314
14749.26253687 0.07023831
14738.39351511 0.06906460
14727.54050074 0.06790213
14716.70345843 0.06675097
14705.88235294 0.06561123
14695.07714916 0.06448299
14684.28781204 0.06336632
14673.51430668 0.06226131
14662.75659824 0.06116801
14652.01465201 0.06008649
14641.28843338 0.05901680
14630.57790783 0.05795901
14619.88304094 0.05691314
14609.20379839 0.05587925
14598.54014599 0.05485736
14587.89204960 0.05384752
14577.25947522 0.05284974
14566.64238893 0.05186404
14556.04075691 0.05089044
14545.45454545 0.04992896
14534.88372093 0.04897959
14524.32824982 0.04804235
14513.78809869 0.04711722
14503.26323423 0.04620420
14492.75362319 0.04530328
14482.25923244 0.04441444
14471.78002894 0.04353767
14461.31597975 0.04267293
14450.86705202 0.04182021
14440.43321300 0.04097947
14430.01443001 0.04015067
14419.61067051 0.03933377
14409.22190202 0.03852875
14398.84809215 0.03773553
14388.48920863 0.03695409
14378.14521927 0.03618436
14367.81609195 0.03542629
14357.50179469 0.03467982
14347.20229555 0.03394488
14336.91756272 0.03322142
14326.64756447 0.03250937
14316.39226915 0.03180865
14306.15164521 0.03111919
14295.92566119 0.03044092
14285.71428571 0.02977375
14275.51748751 0.02911761
14265.33523538 0.02847242
14255.16749822 0.02783808
14245.01424501 0.02721452
14234.87544484 0.02660164
14224.75106686 0.02599936
14214.64108031 0.02540757
14204.54545455 0.02482619
14194.46415898 0.02425511
14184.39716312 0.02369425
14174.34443657 0.02314350
14164.30594901 0.02260276
14154.28167021 0.02207192
14144.27157001 0.02155090
14134.27561837 0.02103958
14124.29378531 0.02053785
14114.32604093 0.02004561
14104.37235543 0.01956275
14094.43269908 0.01908917
14084.50704225 0.01862476
14074.59535538 0.01816939
14064.69760900 0.01772298
14054.81377372 0.01728540
14044.94382022 0.01685654
14035.08771930 0.01643629
14025.24544180 0.01602454
14015.41695865 0.01562118
14005.60224090 0.01522609
13995.80125962 0.01483916
13986.01398601 0.01446028
13976.24039133 0.01408933
13966.48044693 0.01372620
13956.73412421 0.01337078
13947.00139470 0.01302296
13937.28222997 0.01268262
13927.57660167 0.01234965
13917.88448156 0.01202393
13908.20584145 0.01170536
13898.54065323 0.01139383
13888.88888889 0.01108922
13879.25052047 0.01079142
13869.62552011 0.01050032
13860.01386001 0.01021581
13850.41551247 0.00993778
13840.83044983 0.00966613
13831.25864454 0.00940074
13821.70006911 0.00914151
13812.15469613 0.00888833
13802.62249827 0.00864109
13793.10344828 0.00839970
13783.59751895 0.00816404
13774.10468320 0.00793401
13764.62491397 0.00770951
13755.15818432 0.00749044
13745.70446735 0.00727670
13736.26373626 0.00706818
13726.83596431 0.00686479
13717.42112483 0.00666643
13708.01919123 0.00647300
13698.63013699 0.00628441
13689.25393566 0.00610056
13679.89056088 0.00592136
13670.53998633 0.00574671
13661.20218579 0.00557652
13651.87713311 0.00541071
13642.56480218 0.00524918
13633.26516701 0.00509184
13623.97820163 0.00493861
13614.70388019 0.00478940
13605.44217687 0.00464412
13596.19306594 0.00450270
13586.95652174 0.00436504
13577.73251867 0.00423107
13568.52103121 0.00410070
13559.32203390 0.00397386
13550.13550136 0.00385047
13540.96140826 0.00373045
13531.79972936 0.00361372
13522.65043949 0.00350022
13513.51351351 0.00338986
13504.38892640 0.00328257
13495.27665317 0.00317829
13486.17666891 0.00307694
13477.08894879 0.00297846
13468.01346801 0.00288277
13458.95020188 0.00278981
13449.89912576 0.00269951
13440.86021505 0.00261182
13431.83344527 0.00252666
13422.81879195 0.00244398
13413.81623072 0.00236371
13404.82573727 0.00228580
13395.84728734 0.00221018
13386.88085676 0.00213679
13377.92642140 0.00206559
13368.98395722 0.00199652
13360.05344021 0.00192952
13351.13484646 0.00186453
13342.22815210 0.00180151
13333.33333333 0.00174041
