# Wavenumber_cm-1 Intensity
30075.18796992 0.13546280
30030.03003003 0.13984105
29985.00749625 0.14432073
29940.11976048 0.14890256
29895.36621824 0.15358720
29850.74626866 0.15837524
29806.25931446 0.16326721
29761.90476190 0.16826356
29717.68202080 0.17336467
29673.59050445 0.17857083
29629.62962963 0.18388227
29585.79881657 0.18929913
29542.09748892 0.19482147
29498.52507375 0.20044924
29455.08100147 0.20618233
29411.76470588 0.21202052
29368.57562408 0.21796351
29325.51319648 0.22401087
29282.57686676 0.23016212
29239.76608187 0.23641663
29197.08029197 0.24277370
29154.51895044 0.24923252
29112.08151383 0.25579214
29069.76744186 0.26245155
29027.57619739 0.26920959
28985.50724638 0.27606500
28943.56005789 0.28301642
28901.73410405 0.29006236
28860.02886003 0.29720121
28818.44380403 0.30443125
28776.97841727 0.31175063
28735.63218391 0.31915740
28694.40459110 0.32664948
28653.29512894 0.33422467
28612.30329041 0.34188063
28571.42857143 0.34961493
28530.67047076 0.35742501
28490.02849003 0.36530817
28449.50213371 0.37326161
28409.09090909 0.38128240
28368.79432624 0.38936750
28328.61189802 0.39751373
28288.54314003 0.40571782
28248.58757062 0.41397637
28208.74471086 0.42228585
28169.01408451 0.43064265
28129.39521800 0.43904302
28089.88764045 0.44748311
28050.49088359 0.45595896
28011.20448179 0.46446652
27972.02797203 0.47300162
27932.96089385 0.48156000
27894.00278940 0.49013729
27855.15320334 0.49872904
27816.41168289 0.50733072
27777.77777778 0.51593767
27739.25104022 0.52454521
27700.83102493 0.53314853
27662.51728907 0.54174276
27624.30939227 0.55032297
27586.20689655 0.55888415
27548.20936639 0.56742125
27510.31636864 0.57592913
27472.52747253 0.58440262
27434.84224966 0.59283651
27397.26027397 0.60122552
27359.78112175 0.60956437
27322.40437158 0.61784772
27285.12960437 0.62607021
27247.95640327 0.63422647
27210.88435374 0.64231111
27173.91304348 0.65031874
27137.04206242 0.65824396
27100.27100271 0.66608137
27063.59945873 0.67382558
27027.02702703 0.68147124
26990.55330634 0.68901298
26954.17789757 0.69644551
26917.90040377 0.70376353
26881.72043011 0.71096181
26845.63758389 0.71803514
26809.65147453 0.72497841
26773.76171352 0.73178652
26737.96791444 0.73845448
26702.26969292 0.74497733
26666.66666667 0.75135022
26631.15845539 0.75756839
26595.74468085 0.76362714
26560.42496680 0.76952191
26525.19893899 0.77524819
26490.06622517 0.78080164
26455.02645503 0.78617798
26420.07926024 0.79137310
26385.22427441 0.79638297
26350.46113307 0.80120373
26315.78947368 0.80583164
26281.20893561 0.81026310
26246.71916010 0.81449466
26212.31979030 0.81852302
26178.01047120 0.82234504
26143.79084967 0.82595775
26109.66057441 0.82935831
26075.61929596 0.83254410
26041.66666667 0.83551263
26007.80234070 0.83826160
25974.02597403 0.84078890
25940.33722438 0.84309258
25906.73575130 0.84517089
25873.22121604 0.84702228
25839.79328165 0.84864536
25806.45161290 0.85003894
25773.19587629 0.85120205
25740.02574003 0.85213389
25706.94087404 0.85283385
25673.94094994 0.85330155
25641.02564103 0.85353677
25608.19462228 0.85353951
25575.44757033 0.85330998
25542.78416347 0.85284855
25510.20408163 0.85215583
25477.70700637 0.85123261
25445.29262087 0.85007986
25412.96060991 0.84869878
25380.71065990 0.84709074
25348.54245881 0.84525731
25316.45569620 0.84320024
25284.45006321 0.84092148
25252.52525253 0.83842317
25220.68095839 0.83570762
25188.91687657 0.83277733
25157.23270440 0.82963496
25125.62814070 0.82628336
25094.10288582 0.82272555
25062.65664160 0.81896471
25031.28911139 0.81500417
25000.00000000 0.81084744
24968.78901373 0.80649816
24937.65586035 0.80196014
24906.60024907 0.79723732
24875.62189055 0.79233378
24844.72049689 0.78725373
24813.89578164 0.78200152
24783.14745973 0.77658160
24752.47524752 0.77099856
24721.87886279 0.76525709
24691.35802469 0.75936198
24660.91245376 0.75331813
24630.54187192 0.74713053
24600.24600246 0.74080425
24570.02457002 0.73434444
24539.87730061 0.72775634
24509.80392157 0.72104525
24479.80416157 0.71421653
24449.87775061 0.70727558
24420.02442002 0.70022789
24390.24390244 0.69307895
24360.53593179 0.68583432
24330.90024331 0.67849957
24301.33657351 0.67108030
24271.84466019 0.66358213
24242.42424242 0.65601070
24213.07506053 0.64837163
24183.79685611 0.64067056
24154.58937198 0.63291313
24125.45235223 0.62510495
24096.38554217 0.61725162
24067.38868833 0.60935871
24038.46153846 0.60143179
24009.60384154 0.59347635
23980.81534772 0.58549786
23952.09580838 0.57750177
23923.44497608 0.56949344
23894.86260454 0.56147819
23866.34844869 0.55346130
23837.90226460 0.54544794
23809.52380952 0.53744326
23781.21284185 0.52945231
23752.96912114 0.52148006
23724.79240807 0.51353141
23696.68246445 0.50561118
23668.63905325 0.49772408
23640.66193853 0.48987474
23612.75088548 0.48206771
23584.90566038 0.47430742
23557.12603062 0.46659820
23529.41176471 0.45894428
23501.76263220 0.45134980
23474.17840376 0.44381876
23446.65885111 0.43635508
23419.20374707 0.42896255
23391.81286550 0.42164485
23364.48598131 0.41440554
23337.22287048 0.40724808
23310.02331002 0.40017578
23282.88707800 0.39319187
23255.81395349 0.38629943
23228.80371661 0.37950143
23201.85614849 0.37280072
23174.97103129 0.36620004
23148.14814815 0.35970198
23121.38728324 0.35330903
23094.68822171 0.34702357
23068.05074971 0.34084782
23041.47465438 0.33478393
23014.95972382 0.32883388
22988.50574713 0.32299958
22962.11251435 0.31728280
22935.77981651 0.31168517
22909.50744559 0.30620826
22883.29519451 0.30085347
22857.14285714 0.29562212
22831.05022831 0.29051542
22805.01710376 0.28553445
22779.04328018 0.28068021
22753.12855518 0.27595357
22727.27272727 0.27135532
22701.47559591 0.26688612
22675.73696145 0.26254655
22650.05662514 0.25833710
22624.43438914 0.25425815
22598.87005650 0.25030998
22573.36343115 0.24649281
22547.91431793 0.24280674
22522.52252252 0.23925180
22497.18785152 0.23582795
22471.91011236 0.23253504
22446.68911336 0.22937286
22421.52466368 0.22634112
22396.41657335 0.22343947
22371.36465324 0.22066747
22346.36871508 0.21802462
22321.42857143 0.21551036
22296.54403567 0.21312406
22271.71492205 0.21086504
22246.94104561 0.20873255
22222.22222222 0.20672579
22197.55826859 0.20484391
22172.94900222 0.20308601
22148.39424142 0.20145114
22123.89380531 0.19993831
22099.44751381 0.19854648
22075.05518764 0.19727457
22050.71664829 0.19612147
22026.43171806 0.19508602
22002.20022002 0.19416705
21978.02197802 0.19336333
21953.89681668 0.19267363
21929.82456140 0.19209667
21905.80503834 0.19163114
21881.83807440 0.19127574
21857.92349727 0.19102912
21834.06113537 0.19088992
21810.25081788 0.19085675
21786.49237473 0.19092823
21762.78563656 0.19110294
21739.13043478 0.19137946
21715.52660152 0.19175637
21691.97396963 0.19223220
21668.47237270 0.19280553
21645.02164502 0.19347488
21621.62162162 0.19423879
21598.27213823 0.19509580
21574.97303128 0.19604443
21551.72413793 0.19708321
21528.52529602 0.19821067
21505.37634409 0.19942533
21482.27712137 0.20072572
21459.22746781 0.20211037
21436.22722401 0.20357780
21413.27623126 0.20512656
21390.37433155 0.20675518
21367.52136752 0.20846220
21344.71718250 0.21024618
21321.96162047 0.21210566
21299.25452609 0.21403921
21276.59574468 0.21604540
21253.98512221 0.21812280
21231.42250531 0.22026999
21208.90774125 0.22248556
21186.44067797 0.22476812
21164.02116402 0.22711626
21141.64904863 0.22952861
21119.32418163 0.23200378
21097.04641350 0.23454041
21074.81559536 0.23713715
21052.63157895 0.23979264
21030.49421661 0.24250554
21008.40336134 0.24527453
20986.35886674 0.24809827
20964.36058700 0.25097546
20942.40837696 0.25390479
20920.50209205 0.25688497
20898.64158830 0.25991471
20876.82672234 0.26299273
20855.05735141 0.26611775
20833.33333333 0.26928853
20811.65452653 0.27250379
20790.02079002 0.27576230
20768.43198339 0.27906282
20746.88796680 0.28240411
20725.38860104 0.28578495
20703.93374741 0.28920412
20682.52326784 0.29266041
20661.15702479 0.29615261
20639.83488132 0.29967952
20618.55670103 0.30323994
20597.32234809 0.30683270
20576.13168724 0.31045660
20554.98458376 0.31411047
20533.88090349 0.31779312
20512.82051282 0.32150340
20491.80327869 0.32524013
20470.82906858 0.32900216
20449.89775051 0.33278831
20429.00919305 0.33659745
20408.16326531 0.34042842
20387.35983690 0.34428006
20366.59877800 0.34815123
20345.87995931 0.35204079
20325.20325203 0.35594759
20304.56852792 0.35987050
20283.97565923 0.36380838
20263.42451874 0.36776008
20242.91497976 0.37172448
20222.44691608 0.37570044
20202.02020202 0.37968683
20181.63471241 0.38368252
20161.29032258 0.38768637
20140.98690836 0.39169727
20120.72434608 0.39571407
20100.50251256 0.39973566
20080.32128514 0.40376091
20060.18054162 0.40778869
20040.08016032 0.41181787
20020.02002002 0.41584733
20000.00000000 0.41987595
19980.01998002 0.42390261
19960.07984032 0.42792617
19940.17946162 0.43194553
19920.31872510 0.43595955
19900.49751244 0.43996712
19880.71570577 0.44396713
19860.97318769 0.44795844
19841.26984127 0.45193995
19821.60555005 0.45591054
19801.98019802 0.45986910
19782.39366963 0.46381452
19762.84584980 0.46774568
19743.33662389 0.47166147
19723.86587771 0.47556080
19704.43349754 0.47944255
19685.03937008 0.48330563
19665.68338250 0.48714893
19646.36542240 0.49097137
19627.08537782 0.49477185
19607.84313725 0.49854929
19588.63858962 0.50230259
19569.47162427 0.50603068
19550.34213099 0.50973249
19531.25000000 0.51340693
19512.19512195 0.51705296
19493.17738791 0.52066950
19474.19668939 0.52425549
19455.25291829 0.52780990
19436.34596696 0.53133168
19417.47572816 0.53481979
19398.64209505 0.53827321
19379.84496124 0.54169090
19361.08422072 0.54507187
19342.35976789 0.54841509
19323.67149758 0.55171958
19305.01930502 0.55498434
19286.40308582 0.55820840
19267.82273603 0.56139078
19249.27815207 0.56453052
19230.76923077 0.56762668
19212.29586936 0.57067831
19193.85796545 0.57368449
19175.45541707 0.57664430
19157.08812261 0.57955682
19138.75598086 0.58242118
19120.45889101 0.58523649
19102.19675263 0.58800187
19083.96946565 0.59071649
19065.77693041 0.59337948
19047.61904762 0.59599004
19029.49571836 0.59854734
19011.40684411 0.60105058
18993.35232669 0.60349899
18975.33206831 0.60589179
18957.34597156 0.60822824
18939.39393939 0.61050760
18921.47587512 0.61272915
18903.59168242 0.61489218
18885.74126534 0.61699602
18867.92452830 0.61903998
18850.14137606 0.62102344
18832.39171375 0.62294574
18814.67544685 0.62480629
18796.99248120 0.62660448
18779.34272300 0.62833973
18761.72607880 0.63001150
18744.14245548 0.63161924
18726.59176030 0.63316244
18709.07390084 0.63464060
18691.58878505 0.63605324
18674.13632120 0.63739991
18656.71641791 0.63868017
18639.32898416 0.63989360
18621.97392924 0.64103982
18604.65116279 0.64211845
18587.36059480 0.64312914
18570.10213556 0.64407156
18552.87569573 0.64494540
18535.68118628 0.64575038
18518.51851852 0.64648624
18501.38760407 0.64715274
18484.28835490 0.64774965
18467.22068329 0.64827679
18450.18450185 0.64873397
18433.17972350 0.64912106
18416.20626151 0.64943792
18399.26402944 0.64968445
18382.35294118 0.64986057
18365.47291093 0.64996622
18348.62385321 0.65000136
18331.80568286 0.64996598
18315.01831502 0.64986010
18298.26166514 0.64968374
18281.53564899 0.64943697
18264.84018265 0.64911986
18248.17518248 0.64873251
18231.54056518 0.64827506
18214.93624772 0.64774765
18198.36214741 0.64715044
18181.81818182 0.64648364
18165.30426885 0.64574746
18148.82032668 0.64494213
18132.36627380 0.64406793
18115.94202899 0.64312512
18099.54751131 0.64211402
18083.18264014 0.64103496
18066.84733514 0.63988827
18050.54151625 0.63867433
18034.26510370 0.63739353
18018.01801802 0.63604628
18001.80018002 0.63463302
17985.61151079 0.63315419
17969.45193172 0.63161028
17953.32136445 0.63000176
17937.21973094 0.62832916
17921.14695341 0.62659301
17905.10295434 0.62479386
17889.08765653 0.62293228
17873.10098302 0.62100886
17857.14285714 0.61902421
17841.21320250 0.61697895
17825.31194296 0.61487373
17809.43900267 0.61270920
17793.59430605 0.61048605
17777.77777778 0.60820497
17761.98934281 0.60586667
17746.22892635 0.60347188
17730.49645390 0.60102133
17714.79185120 0.59851578
17699.11504425 0.59595602
17683.46595933 0.59334281
17667.84452297 0.59067697
17652.25066196 0.58795931
17636.68430335 0.58519064
17621.14537445 0.58237182
17605.63380282 0.57950370
17590.14951627 0.57658713
17574.69244288 0.57362300
17559.26251097 0.57061219
17543.85964912 0.56755559
17528.48378615 0.56445412
17513.13485114 0.56130868
17497.81277340 0.55812021
17482.51748252 0.55488964
17467.24890830 0.55161791
17452.00698080 0.54830598
17436.79163034 0.54495479
17421.60278746 0.54156532
17406.44038294 0.53813854
17391.30434783 0.53467542
17376.19461338 0.53117695
17361.11111111 0.52764411
17346.05377277 0.52407790
17331.02253033 0.52047932
17316.01731602 0.51684935
17301.03806228 0.51318902
17286.08470182 0.50949933
17271.15716753 0.50578127
17256.25539258 0.50203588
17241.37931034 0.49826415
17226.52885444 0.49446710
17211.70395869 0.49064574
17196.90455718 0.48680110
17182.13058419 0.48293417
17167.38197425 0.47904598
17152.65866209 0.47513753
17137.96058269 0.47120985
17123.28767123 0.46726392
17108.63986313 0.46330077
17094.01709402 0.45932138
17079.41929974 0.45532677
17064.84641638 0.45131792
17050.29838022 0.44729583
17035.77512777 0.44326149
17021.27659574 0.43921587
17006.80272109 0.43515996
16992.35344095 0.43109472
16977.92869270 0.42702112
16963.52841391 0.42294012
16949.15254237 0.41885267
16934.80101609 0.41475972
16920.47377327 0.41066220
16906.17075232 0.40656104
16891.89189189 0.40245717
16877.63713080 0.39835150
16863.40640809 0.39424493
16849.19966302 0.39013836
16835.01683502 0.38603267
16820.85786375 0.38192875
16806.72268908 0.37782746
16792.61125105 0.37372966
16778.52348993 0.36963618
16764.45934619 0.36554788
16750.41876047 0.36146557
16736.40167364 0.35739007
16722.40802676 0.35332219
16708.43776107 0.34926270
16694.49081803 0.34521239
16680.56713928 0.34117204
16666.66666667 0.33714239
16652.78934221 0.33312418
16638.93510815 0.32911815
16625.10390690 0.32512502
16611.29568106 0.32114548
16597.51037344 0.31718024
16583.74792703 0.31322997
16570.00828500 0.30929533
16556.29139073 0.30537698
16542.59718776 0.30147556
16528.92561983 0.29759169
16515.27663088 0.29372598
16501.65016502 0.28987903
16488.04616653 0.28605142
16474.46457990 0.28224373
16460.90534979 0.27845650
16447.36842105 0.27469029
16433.85373870 0.27094561
16420.36124795 0.26722299
16406.89089418 0.26352292
16393.44262295 0.25984588
16380.01638002 0.25619235
16366.61211129 0.25256278
16353.22976288 0.24895762
16339.86928105 0.24537730
16326.53061224 0.24182222
16313.21370310 0.23829279
16299.91850041 0.23478940
16286.64495114 0.23131241
16273.39300244 0.22786219
16260.16260163 0.22443908
16246.95369618 0.22104340
16233.76623377 0.21767548
16220.60016221 0.21433562
16207.45542950 0.21102410
16194.33198381 0.20774121
16181.22977346 0.20448719
16168.14874697 0.20126231
16155.08885299 0.19806679
16142.05004036 0.19490086
16129.03225806 0.19176473
16116.03545528 0.18865858
16103.05958132 0.18558261
16090.10458568 0.18253699
16077.17041801 0.17952187
16064.25702811 0.17653739
16051.36436597 0.17358369
16038.49238172 0.17066090
16025.64102564 0.16776911
16012.81024820 0.16490843
16000.00000000 0.16207894
15987.21023181 0.15928071
15974.44089457 0.15651381
15961.69193935 0.15377829
15948.96331738 0.15107418
15936.25498008 0.14840152
15923.56687898 0.14576033
15910.89896579 0.14315061
15898.25119237 0.14057236
15885.62351072 0.13802557
15873.01587302 0.13551021
15860.42823156 0.13302626
15847.86053883 0.13057368
15835.31274743 0.12815240
15822.78481013 0.12576238
15810.27667984 0.12340354
15797.78830964 0.12107580
15785.31965272 0.11877908
15772.87066246 0.11651329
15760.44129236 0.11427832
15748.03149606 0.11207406
15735.64122738 0.10990038
15723.27044025 0.10775718
15710.91908877 0.10564430
15698.58712716 0.10356162
15686.27450980 0.10150898
15673.98119122 0.09948623
15661.70712608 0.09749321
15649.45226917 0.09552974
15637.21657545 0.09359567
15625.00000000 0.09169080
15612.80249805 0.08981495
15600.62402496 0.08796793
15588.46453624 0.08614955
15576.32398754 0.08435961
15564.20233463 0.08259789
15552.09953344 0.08086418
15540.01554002 0.07915828
15527.95031056 0.07747995
15515.90380140 0.07582899
15503.87596899 0.07420514
15491.86676995 0.07260820
15479.87616099 0.07103791
15467.90409899 0.06949404
15455.95054096 0.06797635
15444.01544402 0.06648459
15432.09876543 0.06501851
15420.20046261 0.06357786
15408.32049307 0.06216239
15396.45881447 0.06077184
15384.61538462 0.05940594
15372.79016141 0.05806445
15360.98310292 0.05674709
15349.19416731 0.05545360
15337.42331288 0.05418371
15325.67049808 0.05293716
15313.93568147 0.05171368
15302.21882173 0.05051299
15290.51987768 0.04933483
15278.83880825 0.04817892
15267.17557252 0.04704499
15255.53012967 0.04593276
15243.90243902 0.04484196
15232.29246002 0.04377231
15220.70015221 0.04272354
15209.12547529 0.04169538
15197.56838906 0.04068754
15186.02885345 0.03969976
15174.50682853 0.03873176
15163.00227445 0.03778326
15151.51515152 0.03685398
15140.04542014 0.03594366
15128.59304085 0.03505203
15117.15797430 0.03417880
15105.74018127 0.03332371
15094.33962264 0.03248649
15082.95625943 0.03166687
15071.59005275 0.03086457
15060.24096386 0.03007934
15048.90895410 0.02931091
15037.59398496 0.02855901
15026.29601803 0.02782337
15015.01501502 0.02710375
15003.75093773 0.02639987
14992.50374813 0.02571148
14981.27340824 0.02503833
14970.05988024 0.02438015
14958.86312640 0.02373670
14947.68310912 0.02310772
14936.51979089 0.02249297
14925.37313433 0.02189220
14914.24310216 0.02130516
14903.12965723 0.02073162
14892.03276247 0.02017132
14880.95238095 0.01962404
14869.88847584 0.01908954
14858.84101040 0.01856758
14847.80994803 0.01805793
14836.79525223 0.01756036
14825.79688658 0.01707465
14814.81481481 0.01660058
14803.84900074 0.01613792
14792.89940828 0.01568645
14781.96600148 0.01524595
14771.04874446 0.01481622
14760.14760148 0.01439703
14749.26253687 0.01398819
14738.39351511 0.01358949
14727.54050074 0.01320071
14716.70345843 0.01282167
14705.88235294 0.01245216
14695.07714916 0.01209199
14684.28781204 0.01174096
14673.51430668 0.01139888
14662.75659824 0.01106557
14652.01465201 0.01074084
14641.28843338 0.01042451
14630.57790783 0.01011640
14619.88304094 0.00981633
14609.20379839 0.00952412
14598.54014599 0.00923961
14587.89204960 0.00896263
14577.25947522 0.00869301
14566.64238893 0.00843058
14556.04075691 0.00817519
14545.45454545 0.00792668
14534.88372093 0.00768488
14524.32824982 0.00744966
14513.78809869 0.00722085
14503.26323423 0.00699831
14492.75362319 0.00678189
14482.25923244 0.00657145
14471.78002894 0.00636685
14461.31597975 0.00616795
14450.86705202 0.00597461
14440.43321300 0.00578671
14430.01443001 0.00560411
14419.61067051 0.00542668
14409.22190202 0.00525430
14398.84809215 0.00508684
14388.48920863 0.00492419
14378.14521927 0.00476622
14367.81609195 0.00461282
14357.50179469 0.00446387
14347.20229555 0.00431926
14336.91756272 0.00417888
14326.64756447 0.00404263
14316.39226915 0.00391039
14306.15164521 0.00378207
14295.92566119 0.00365756
14285.71428571 0.00353677
14275.51748751 0.00341960
14265.33523538 0.00330595
14255.16749822 0.00319572
14245.01424501 0.00308884
14234.87544484 0.00298521
14224.75106686 0.00288475
14214.64108031 0.00278736
14204.54545455 0.00269297
14194.46415898 0.00260149
14184.39716312 0.00251285
14174.34443657 0.00242696
14164.30594901 0.00234376
14154.28167021 0.00226316
14144.27157001 0.00218510
14134.27561837 0.00210950
14124.29378531 0.00203629
14114.32604093 0.00196541
14104.37235543 0.00189680
14094.43269908 0.00183038
14084.50704225 0.00176609
14074.59535538 0.00170388
14064.69760900 0.00164368
14054.81377372 0.00158544
14044.94382022 0.00152909
14035.08771930 0.00147458
14025.24544180 0.00142187
14015.41695865 0.00137089
14005.60224090 0.00132159
13995.80125962 0.00127393
13986.01398601 0.00122786
13976.24039133 0.00118332
13966.48044693 0.00114027
13956.73412421 0.00109868
13947.00139470 0.00105848
13937.28222997 0.00101964
13927.57660167 0.00098213
13917.88448156 0.00094589
13908.20584145 0.00091088
13898.54065323 0.00087708
13888.88888889 0.00084444
13879.25052047 0.00081293
13869.62552011 0.00078251
13860.01386001 0.00075314
13850.41551247 0.00072480
13840.83044983 0.00069745
13831.25864454 0.00067106
13821.70006911 0.00064560
13812.15469613 0.00062103
13802.62249827 0.00059734
13793.10344828 0.00057449
13783.59751895 0.00055245
13774.10468320 0.00053120
13764.62491397 0.00051071
13755.15818432 0.00049096
13745.70446735 0.00047192
13736.26373626 0.00045357
13726.83596431 0.00043589
13717.42112483 0.00041885
13708.01919123 0.00040243
13698.63013699 0.00038661
13689.25393566 0.00037138
13679.89056088 0.00035671
13670.53998633 0.00034258
13661.20218579 0.00032897
13651.87713311 0.00031587
13642.56480218 0.00030326
13633.26516701 0.00029112
13623.97820163 0.00027944
13614.70388019 0.00026819
13605.44217687 0.00025737
13596.19306594 0.00024696
13586.95652174 0.00023695
13577.73251867 0.00022732
13568.52103121 0.00021805
13559.32203390 0.00020914
13550.13550136 0.00020057
13540.96140826 0.00019234
13531.79972936 0.00018442
13522.65043949 0.00017680
13513.51351351 0.00016949
13504.38892640 0.00016246
13495.27665317 0.00015570
13486.17666891 0.00014921
13477.08894879 0.00014297
13468.01346801 0.00013698
13458.95020188 0.00013123
13449.89912576 0.00012570
13440.86021505 0.00012039
13431.83344527 0.00011530
13422.81879195 0.00011041
13413.81623072 0.00010571
13404.82573727 0.00010121
13395.84728734 0.00009688
13386.88085676 0.00009273
13377.92642140 0.00008875
13368.98395722 0.00008493
13360.05344021 0.00008126
13351.13484646 0.00007775
13342.22815210 0.00007438
13333.33333333 0.00007114
