# Wavenumber_cm-1 Intensity
32000.00000000 0.23719533
31948.88178914 0.24445212
31897.92663477 0.25185062
31847.13375796 0.25939033
31796.50238474 0.26707059
31746.03174603 0.27489060
31695.72107765 0.28284939
31645.56962025 0.29094584
31595.57661927 0.29917865
31545.74132492 0.30754636
31496.06299213 0.31604732
31446.54088050 0.32467974
31397.17425432 0.33344162
31347.96238245 0.34233079
31298.90453834 0.35134492
31250.00000000 0.36048146
31201.24804992 0.36973771
31152.64797508 0.37911075
31104.19906687 0.38859751
31055.90062112 0.39819471
31007.75193798 0.40789887
30959.75232198 0.41770636
30911.90108192 0.42761332
30864.19753086 0.43761573
30816.64098613 0.44770937
30769.23076923 0.45788985
30721.96620584 0.46815257
30674.84662577 0.47849276
30627.87136294 0.48890548
30581.03975535 0.49938560
30534.35114504 0.50992781
30487.80487805 0.52052664
30441.40030441 0.53117644
30395.13677812 0.54187141
30349.01365706 0.55260556
30303.03030303 0.56337277
30257.18608169 0.57416677
30211.48036254 0.58498111
30165.91251885 0.59580924
30120.48192771 0.60664445
30075.18796992 0.61747991
30030.03003003 0.62830866
29985.00749625 0.63912363
29940.11976048 0.64991764
29895.36621824 0.66068340
29850.74626866 0.67141354
29806.25931446 0.68210059
29761.90476190 0.69273702
29717.68202080 0.70331521
29673.59050445 0.71382750
29629.62962963 0.72426616
29585.79881657 0.73462342
29542.09748892 0.74489150
29498.52507375 0.75506257
29455.08100147 0.76512879
29411.76470588 0.77508233
29368.57562408 0.78491535
29325.51319648 0.79462004
29282.57686676 0.80418861
29239.76608187 0.81361331
29197.08029197 0.82288643
29154.51895044 0.83200033
29112.08151383 0.84094743
29069.76744186 0.84972023
29027.57619739 0.85831132
28985.50724638 0.86671339
28943.56005789 0.87491924
28901.73410405 0.88292180
28860.02886003 0.89071412
28818.44380403 0.89828939
28776.97841727 0.90564096
28735.63218391 0.91276234
28694.40459110 0.91964719
28653.29512894 0.92628939
28612.30329041 0.93268298
28571.42857143 0.93882219
28530.67047076 0.94470150
28490.02849003 0.95031556
28449.50213371 0.95565927
28409.09090909 0.96072776
28368.79432624 0.96551639
28328.61189802 0.97002078
28288.54314003 0.97423679
28248.58757062 0.97816055
28208.74471086 0.98178845
28169.01408451 0.98511716
28129.39521800 0.98814362
28089.88764045 0.99086507
28050.49088359 0.99327901
28011.20448179 0.99538326
27972.02797203 0.99717590
27932.96089385 0.99865535
27894.00278940 0.99982030
27855.15320334 1.00066975
27816.41168289 1.00120302
27777.77777778 1.00141971
27739.25104022 1.00131974
27700.83102493 1.00090335
27662.51728907 1.00017106
27624.30939227 0.99912372
27586.20689655 0.99776247
27548.20936639 0.99608877
27510.31636864 0.99410435
27472.52747253 0.99181128
27434.84224966 0.98921188
27397.26027397 0.98630881
27359.78112175 0.98310498
27322.40437158 0.97960360
27285.12960437 0.97580817
27247.95640327 0.97172243
27210.88435374 0.96735042
27173.91304348 0.96269643
27137.04206242 0.95776500
27100.27100271 0.95256092
27063.59945873 0.94708924
27027.02702703 0.94135522
26990.55330634 0.93536435
26954.17789757 0.92912235
26917.90040377 0.92263514
26881.72043011 0.91590883
26845.63758389 0.90894976
26809.65147453 0.90176440
26773.76171352 0.89435943
26737.96791444 0.88674168
26702.26969292 0.87891814
26666.66666667 0.87089593
26631.15845539 0.86268232
26595.74468085 0.85428470
26560.42496680 0.84571056
26525.19893899 0.83696750
26490.06622517 0.82806322
26455.02645503 0.81900550
26420.07926024 0.80980217
26385.22427441 0.80046115
26350.46113307 0.79099040
26315.78947368 0.78139791
26281.20893561 0.77169170
26246.71916010 0.76187984
26212.31979030 0.75197036
26178.01047120 0.74197134
26143.79084967 0.73189080
26109.66057441 0.72173679
26075.61929596 0.71151728
26041.66666667 0.70124024
26007.80234070 0.69091358
25974.02597403 0.68054514
25940.33722438 0.67014271
25906.73575130 0.65971400
25873.22121604 0.64926663
25839.79328165 0.63880814
25806.45161290 0.62834597
25773.19587629 0.61788745
25740.02574003 0.60743981
25706.94087404 0.59701013
25673.94094994 0.58660540
25641.02564103 0.57623246
25608.19462228 0.56589800
25575.44757033 0.55560860
25542.78416347 0.54537066
25510.20408163 0.53519045
25477.70700637 0.52507406
25445.29262087 0.51502743
25412.96060991 0.50505634
25380.71065990 0.49516638
25348.54245881 0.48536299
25316.45569620 0.47565143
25284.45006321 0.46603677
25252.52525253 0.45652391
25220.68095839 0.44711757
25188.91687657 0.43782227
25157.23270440 0.42864238
25125.62814070 0.41958204
25094.10288582 0.41064525
25062.65664160 0.40183579
25031.28911139 0.39315727
25000.00000000 0.38461310
24968.78901373 0.37620653
24937.65586035 0.36794061
24906.60024907 0.35981820
24875.62189055 0.35184200
24844.72049689 0.34401451
24813.89578164 0.33633806
24783.14745973 0.32881481
24752.47524752 0.32144674
24721.87886279 0.31423566
24691.35802469 0.30718321
24660.91245376 0.30029087
24630.54187192 0.29355996
24600.24600246 0.28699162
24570.02457002 0.28058687
24539.87730061 0.27434655
24509.80392157 0.26827137
24479.80416157 0.26236187
24449.87775061 0.25661848
24420.02442002 0.25104146
24390.24390244 0.24563098
24360.53593179 0.24038705
24330.90024331 0.23530956
24301.33657351 0.23039827
24271.84466019 0.22565286
24242.42424242 0.22107287
24213.07506053 0.21665772
24183.79685611 0.21240677
24154.58937198 0.20831924
24125.45235223 0.20439427
24096.38554217 0.20063092
24067.38868833 0.19702816
24038.46153846 0.19358486
24009.60384154 0.19029984
23980.81534772 0.18717182
23952.09580838 0.18419948
23923.44497608 0.18138141
23894.86260454 0.17871615
23866.34844869 0.17620218
23837.90226460 0.17383792
23809.52380952 0.17162176
23781.21284185 0.16955204
23752.96912114 0.16762703
23724.79240807 0.16584499
23696.68246445 0.16420413
23668.63905325 0.16270264
23640.66193853 0.16133868
23612.75088548 0.16011037
23584.90566038 0.15901581
23557.12603062 0.15805310
23529.41176471 0.15722030
23501.76263220 0.15651546
23474.17840376 0.15593663
23446.65885111 0.15548183
23419.20374707 0.15514910
23391.81286550 0.15493645
23364.48598131 0.15484190
23337.22287048 0.15486345
23310.02331002 0.15499914
23282.88707800 0.15524697
23255.81395349 0.15560497
23228.80371661 0.15607117
23201.85614849 0.15664359
23174.97103129 0.15732029
23148.14814815 0.15809931
23121.38728324 0.15897872
23094.68822171 0.15995659
23068.05074971 0.16103101
23041.47465438 0.16220009
23014.95972382 0.16346192
22988.50574713 0.16481466
22962.11251435 0.16625643
22935.77981651 0.16778540
22909.50744559 0.16939974
22883.29519451 0.17109766
22857.14285714 0.17287735
22831.05022831 0.17473704
22805.01710376 0.17667499
22779.04328018 0.17868944
22753.12855518 0.18077868
22727.27272727 0.18294101
22701.47559591 0.18517472
22675.73696145 0.18747815
22650.05662514 0.18984965
22624.43438914 0.19228758
22598.87005650 0.19479030
22573.36343115 0.19735622
22547.91431793 0.19998375
22522.52252252 0.20267129
22497.18785152 0.20541730
22471.91011236 0.20822021
22446.68911336 0.21107850
22421.52466368 0.21399064
22396.41657335 0.21695512
22371.36465324 0.21997043
22346.36871508 0.22303510
22321.42857143 0.22614764
22296.54403567 0.22930658
22271.71492205 0.23251047
22246.94104561 0.23575787
22222.22222222 0.23904732
22197.55826859 0.24237740
22172.94900222 0.24574667
22148.39424142 0.24915374
22123.89380531 0.25259717
22099.44751381 0.25607557
22075.05518764 0.25958754
22050.71664829 0.26313167
22026.43171806 0.26670657
22002.20022002 0.27031087
21978.02197802 0.27394316
21953.89681668 0.27760207
21929.82456140 0.28128623
21905.80503834 0.28499424
21881.83807440 0.28872474
21857.92349727 0.29247635
21834.06113537 0.29624769
21810.25081788 0.30003739
21786.49237473 0.30384408
21762.78563656 0.30766638
21739.13043478 0.31150292
21715.52660152 0.31535233
21691.97396963 0.31921323
21668.47237270 0.32308425
21645.02164502 0.32696400
21621.62162162 0.33085112
21598.27213823 0.33474422
21574.97303128 0.33864193
21551.72413793 0.34254286
21528.52529602 0.34644564
21505.37634409 0.35034887
21482.27712137 0.35425118
21459.22746781 0.35815119
21436.22722401 0.36204750
21413.27623126 0.36593873
21390.37433155 0.36982350
21367.52136752 0.37370041
21344.71718250 0.37756809
21321.96162047 0.38142514
21299.25452609 0.38527018
21276.59574468 0.38910182
21253.98512221 0.39291868
21231.42250531 0.39671938
21208.90774125 0.40050253
21186.44067797 0.40426676
21164.02116402 0.40801069
21141.64904863 0.41173294
21119.32418163 0.41543215
21097.04641350 0.41910695
21074.81559536 0.42275597
21052.63157895 0.42637787
21030.49421661 0.42997128
21008.40336134 0.43353487
20986.35886674 0.43706728
20964.36058700 0.44056720
20942.40837696 0.44403329
20920.50209205 0.44746423
20898.64158830 0.45085872
20876.82672234 0.45421546
20855.05735141 0.45753316
20833.33333333 0.46081054
20811.65452653 0.46404633
20790.02079002 0.46723927
20768.43198339 0.47038812
20746.88796680 0.47349165
20725.38860104 0.47654864
20703.93374741 0.47955789
20682.52326784 0.48251820
20661.15702479 0.48542841
20639.83488132 0.48828735
20618.55670103 0.49109390
20597.32234809 0.49384691
20576.13168724 0.49654529
20554.98458376 0.49918796
20533.88090349 0.50177384
20512.82051282 0.50430188
20491.80327869 0.50677107
20470.82906858 0.50918039
20449.89775051 0.51152886
20429.00919305 0.51381552
20408.16326531 0.51603943
20387.35983690 0.51819967
20366.59877800 0.52029536
20345.87995931 0.52232563
20325.20325203 0.52428963
20304.56852792 0.52618655
20283.97565923 0.52801560
20263.42451874 0.52977602
20242.91497976 0.53146707
20222.44691608 0.53308804
20202.02020202 0.53463826
20181.63471241 0.53611706
20161.29032258 0.53752384
20140.98690836 0.53885799
20120.72434608 0.54011896
20100.50251256 0.54130620
20080.32128514 0.54241923
20060.18054162 0.54345755
20040.08016032 0.54442074
20020.02002002 0.54530839
20000.00000000 0.54612011
19980.01998002 0.54685556
19960.07984032 0.54751443
19940.17946162 0.54809644
19920.31872510 0.54860133
19900.49751244 0.54902889
19880.71570577 0.54937894
19860.97318769 0.54965133
19841.26984127 0.54984593
19821.60555005 0.54996267
19801.98019802 0.55000150
19782.39366963 0.54996240
19762.84584980 0.54984537
19743.33662389 0.54965048
19723.86587771 0.54937781
19704.43349754 0.54902746
19685.03937008 0.54859958
19665.68338250 0.54809437
19646.36542240 0.54751203
19627.08537782 0.54685280
19607.84313725 0.54611697
19588.63858962 0.54530485
19569.47162427 0.54441678
19550.34213099 0.54345313
19531.25000000 0.54241431
19512.19512195 0.54130077
19493.17738791 0.54011296
19474.19668939 0.53885138
19455.25291829 0.53751658
19436.34596696 0.53610909
19417.47572816 0.53462952
19398.64209505 0.53307848
19379.84496124 0.53145662
19361.08422072 0.52976460
19342.35976789 0.52800314
19323.67149758 0.52617296
19305.01930502 0.52427482
19286.40308582 0.52230950
19267.82273603 0.52027781
19249.27815207 0.51818057
19230.76923077 0.51601866
19212.29586936 0.51379294
19193.85796545 0.51150433
19175.45541707 0.50915375
19157.08812261 0.50674215
19138.75598086 0.50427049
19120.45889101 0.50173979
19102.19675263 0.49915103
19083.96946565 0.49650526
19065.77693041 0.49380353
19047.61904762 0.49104690
19029.49571836 0.48823647
19011.40684411 0.48537332
18993.35232669 0.48245858
18975.33206831 0.47949339
18957.34597156 0.47647889
18939.39393939 0.47341624
18921.47587512 0.47030662
18903.59168242 0.46715121
18885.74126534 0.46395122
18867.92452830 0.46070785
18850.14137606 0.45742232
18832.39171375 0.45409586
18814.67544685 0.45072971
18796.99248120 0.44732511
18779.34272300 0.44388331
18761.72607880 0.44040558
18744.14245548 0.43689317
18726.59176030 0.43334735
18709.07390084 0.42976940
18691.58878505 0.42616059
18674.13632120 0.42252220
18656.71641791 0.41885550
18639.32898416 0.41516178
18621.97392924 0.41144232
18604.65116279 0.40769840
18587.36059480 0.40393130
18570.10213556 0.40014229
18552.87569573 0.39633265
18535.68118628 0.39250365
18518.51851852 0.38865655
18501.38760407 0.38479263
18484.28835490 0.38091313
18467.22068329 0.37701931
18450.18450185 0.37311241
18433.17972350 0.36919366
18416.20626151 0.36526431
18399.26402944 0.36132556
18382.35294118 0.35737864
18365.47291093 0.35342473
18348.62385321 0.34946504
18331.80568286 0.34550075
18315.01831502 0.34153302
18298.26166514 0.33756301
18281.53564899 0.33359186
18264.84018265 0.32962072
18248.17518248 0.32565069
18231.54056518 0.32168289
18214.93624772 0.31771840
18198.36214741 0.31375829
18181.81818182 0.30980364
18165.30426885 0.30585549
18148.82032668 0.30191485
18132.36627380 0.29798276
18115.94202899 0.29406020
18099.54751131 0.29014814
18083.18264014 0.28624757
18066.84733514 0.28235941
18050.54151625 0.27848459
18034.26510370 0.27462402
18018.01801802 0.27077860
18001.80018002 0.26694918
17985.61151079 0.26313662
17969.45193172 0.25934176
17953.32136445 0.25556541
17937.21973094 0.25180835
17921.14695341 0.24807136
17905.10295434 0.24435521
17889.08765653 0.24066061
17873.10098302 0.23698828
17857.14285714 0.23333892
17841.21320250 0.22971319
17825.31194296 0.22611176
17809.43900267 0.22253525
17793.59430605 0.21898427
17777.77777778 0.21545942
17761.98934281 0.21196126
17746.22892635 0.20849035
17730.49645390 0.20504722
17714.79185120 0.20163236
17699.11504425 0.19824628
17683.46595933 0.19488945
17667.84452297 0.19156230
17652.25066196 0.18826526
17636.68430335 0.18499876
17621.14537445 0.18176317
17605.63380282 0.17855886
17590.14951627 0.17538618
17574.69244288 0.17224546
17559.26251097 0.16913701
17543.85964912 0.16606112
17528.48378615 0.16301806
17513.13485114 0.16000809
17497.81277340 0.15703144
17482.51748252 0.15408833
17467.24890830 0.15117894
17452.00698080 0.14830348
17436.79163034 0.14546208
17421.60278746 0.14265491
17406.44038294 0.13988208
17391.30434783 0.13714371
17376.19461338 0.13443990
17361.11111111 0.13177071
17346.05377277 0.12913622
17331.02253033 0.12653646
17316.01731602 0.12397147
17301.03806228 0.12144127
17286.08470182 0.11894584
17271.15716753 0.11648518
17256.25539258 0.11405926
17241.37931034 0.11166804
17226.52885444 0.10931145
17211.70395869 0.10698943
17196.90455718 0.10470190
17182.13058419 0.10244876
17167.38197425 0.10022989
17152.65866209 0.09804519
17137.96058269 0.09589451
17123.28767123 0.09377772
17108.63986313 0.09169466
17094.01709402 0.08964517
17079.41929974 0.08762906
17064.84641638 0.08564616
17050.29838022 0.08369627
17035.77512777 0.08177917
17021.27659574 0.07989467
17006.80272109 0.07804253
16992.35344095 0.07622252
16977.92869270 0.07443441
16963.52841391 0.07267794
16949.15254237 0.07095287
16934.80101609 0.06925892
16920.47377327 0.06759584
16906.17075232 0.06596334
16891.89189189 0.06436115
16877.63713080 0.06278897
16863.40640809 0.06124651
16849.19966302 0.05973349
16835.01683502 0.05824958
16820.85786375 0.05679449
16806.72268908 0.05536789
16792.61125105 0.05396949
16778.52348993 0.05259894
16764.45934619 0.05125594
16750.41876047 0.04994015
16736.40167364 0.04865124
16722.40802676 0.04738888
16708.43776107 0.04615274
16694.49081803 0.04494247
16680.56713928 0.04375773
16666.66666667 0.04259819
16652.78934221 0.04146350
16638.93510815 0.04035331
16625.10390690 0.03926728
16611.29568106 0.03820507
16597.51037344 0.03716632
16583.74792703 0.03615069
16570.00828500 0.03515783
16556.29139073 0.03418740
16542.59718776 0.03323904
16528.92561983 0.03231240
16515.27663088 0.03140715
16501.65016502 0.03052294
16488.04616653 0.02965941
16474.46457990 0.02881623
16460.90534979 0.02799305
16447.36842105 0.02718953
16433.85373870 0.02640534
16420.36124795 0.02564013
16406.89089418 0.02489356
16393.44262295 0.02416531
16380.01638002 0.02345504
16366.61211129 0.02276242
16353.22976288 0.02208712
16339.86928105 0.02142882
16326.53061224 0.02078720
16313.21370310 0.02016192
16299.91850041 0.01955269
16286.64495114 0.01895917
16273.39300244 0.01838107
16260.16260163 0.01781807
16246.95369618 0.01726986
16233.76623377 0.01673615
16220.60016221 0.01621664
16207.45542950 0.01571103
16194.33198381 0.01521902
16181.22977346 0.01474033
16168.14874697 0.01427467
16155.08885299 0.01382177
16142.05004036 0.01338134
16129.03225806 0.01295310
16116.03545528 0.01253680
16103.05958132 0.01213215
16090.10458568 0.01173891
16077.17041801 0.01135679
16064.25702811 0.01098556
16051.36436597 0.01062496
16038.49238172 0.01027474
16025.64102564 0.00993466
16012.81024820 0.00960447
16000.00000000 0.00928394
15987.21023181 0.00897283
15974.44089457 0.00867092
15961.69193935 0.00837798
15948.96331738 0.00809379
15936.25498008 0.00781814
15923.56687898 0.00755080
15910.89896579 0.00729156
15898.25119237 0.00704024
15885.62351072 0.00679661
15873.01587302 0.00656048
15860.42823156 0.00633166
15847.86053883 0.00610995
15835.31274743 0.00589517
15822.78481013 0.00568713
15810.27667984 0.00548566
15797.78830964 0.00529058
15785.31965272 0.00510171
15772.87066246 0.00491888
15760.44129236 0.00474194
15748.03149606 0.00457071
15735.64122738 0.00440504
15723.27044025 0.00424478
15710.91908877 0.00408976
15698.58712716 0.00393985
15686.27450980 0.00379490
15673.98119122 0.00365476
15661.70712608 0.00351929
15649.45226917 0.00338837
15637.21657545 0.00326186
15625.00000000 0.00313962
15612.80249805 0.00302154
15600.62402496 0.00290748
15588.46453624 0.00279734
15576.32398754 0.00269098
15564.20233463 0.00258831
15552.09953344 0.00248919
15540.01554002 0.00239354
15527.95031056 0.00230123
15515.90380140 0.00221217
15503.87596899 0.00212626
15491.86676995 0.00204339
15479.87616099 0.00196347
15467.90409899 0.00188641
15455.95054096 0.00181212
15444.01544402 0.00174051
15432.09876543 0.00167149
15420.20046261 0.00160498
15408.32049307 0.00154090
15396.45881447 0.00147917
15384.61538462 0.00141971
15372.79016141 0.00136244
15360.98310292 0.00130731
15349.19416731 0.00125422
15337.42331288 0.00120312
15325.67049808 0.00115394
15313.93568147 0.00110661
15302.21882173 0.00106107
15290.51987768 0.00101727
15278.83880825 0.00097513
15267.17557252 0.00093460
15255.53012967 0.00089564
15243.90243902 0.00085817
15232.29246002 0.00082216
15220.70015221 0.00078755
15209.12547529 0.00075428
15197.56838906 0.00072232
15186.02885345 0.00069162
15174.50682853 0.00066212
15163.00227445 0.00063380
15151.51515152 0.00060660
15140.04542014 0.00058048
15128.59304085 0.00055541
15117.15797430 0.00053135
15105.74018127 0.00050826
15094.33962264 0.00048610
15082.95625943 0.00046485
15071.59005275 0.00044446
15060.24096386 0.00042490
15048.90895410 0.00040615
15037.59398496 0.00038817
15026.29601803 0.00037093
15015.01501502 0.00035441
15003.75093773 0.00033857
14992.50374813 0.00032340
14981.27340824 0.00030887
14970.05988024 0.00029494
14958.86312640 0.00028160
14947.68310912 0.00026883
14936.51979089 0.00025660
14925.37313433 0.00024490
14914.24310216 0.00023369
14903.12965723 0.00022297
14892.03276247 0.00021270
14880.95238095 0.00020288
14869.88847584 0.00019349
14858.84101040 0.00018450
14847.80994803 0.00017591
14836.79525223 0.00016770
14825.79688658 0.00015984
14814.81481481 0.00015233
14803.84900074 0.00014516
14792.89940828 0.00013830
14781.96600148 0.00013174
14771.04874446 0.00012548
14760.14760148 0.00011951
14749.26253687 0.00011379
14738.39351511 0.00010834
14727.54050074 0.00010314
14716.70345843 0.00009817
14705.88235294 0.00009342
14695.07714916 0.00008889
14684.28781204 0.00008457
14673.51430668 0.00008045
14662.75659824 0.00007652
14652.01465201 0.00007277
14641.28843338 0.00006920
14630.57790783 0.00006579
14619.88304094 0.00006254
14609.20379839 0.00005944
14598.54014599 0.00005649
14587.89204960 0.00005367
14577.25947522 0.00005099
14566.64238893 0.00004844
14556.04075691 0.00004601
14545.45454545 0.00004369
14534.88372093 0.00004148
14524.32824982 0.00003938
14513.78809869 0.00003739
14503.26323423 0.00003548
14492.75362319 0.00003367
14482.25923244 0.00003195
14471.78002894 0.00003031
14461.31597975 0.00002875
14450.86705202 0.00002727
14440.43321300 0.00002586
14430.01443001 0.00002452
14419.61067051 0.00002325
14409.22190202 0.00002204
14398.84809215 0.00002089
14388.48920863 0.00001979
14378.14521927 0.00001875
14367.81609195 0.00001777
14357.50179469 0.00001683
14347.20229555 0.00001594
14336.91756272 0.00001509
14326.64756447 0.00001429
14316.39226915 0.00001353
14306.15164521 0.00001281
14295.92566119 0.00001212
14285.71428571 0.00001147
14275.51748751 0.00001085
14265.33523538 0.00001027
14255.16749822 0.00000971
14245.01424501 0.00000918
14234.87544484 0.00000868
14224.75106686 0.00000821
14214.64108031 0.00000776
14204.54545455 0.00000734
14194.46415898 0.00000693
14184.39716312 0.00000655
14174.34443657 0.00000619
14164.30594901 0.00000585
14154.28167021 0.00000552
14144.27157001 0.00000522
14134.27561837 0.00000493
14124.29378531 0.00000465
14114.32604093 0.00000439
14104.37235543 0.00000414
14094.43269908 0.00000391
14084.50704225 0.00000369
14074.59535538 0.00000348
14064.69760900 0.00000328
14054.81377372 0.00000310
14044.94382022 0.00000292
14035.08771930 0.00000276
14025.24544180 0.00000260
14015.41695865 0.00000245
14005.60224090 0.00000231
13995.80125962 0.00000218
13986.01398601 0.00000205
13976.24039133 0.00000193
13966.48044693 0.00000182
13956.73412421 0.00000171
13947.00139470 0.00000161
13937.28222997 0.00000152
13927.57660167 0.00000143
13917.88448156 0.00000135
13908.20584145 0.00000127
13898.54065323 0.00000119
13888.88888889 0.00000112
13879.25052047 0.00000106
13869.62552011 0.00000099
13860.01386001 0.00000093
13850.41551247 0.00000088
13840.83044983 0.00000083
13831.25864454 0.00000078
13821.70006911 0.00000073
13812.15469613 0.00000069
13802.62249827 0.00000064
13793.10344828 0.00000061
13783.59751895 0.00000057
13774.10468320 0.00000053
13764.62491397 0.00000050
13755.15818432 0.00000047
13745.70446735 0.00000044
13736.26373626 0.00000042
13726.83596431 0.00000039
13717.42112483 0.00000037
13708.01919123 0.00000034
13698.63013699 0.00000032
13689.25393566 0.00000030
13679.89056088 0.00000028
13670.53998633 0.00000027
13661.20218579 0.00000025
13651.87713311 0.00000023
13642.56480218 0.00000022
13633.26516701 0.00000021
13623.97820163 0.00000019
13614.70388019 0.00000018
13605.44217687 0.00000017
13596.19306594 0.00000016
13586.95652174 0.00000015
13577.73251867 0.00000014
13568.52103121 0.00000013
13559.32203390 0.00000012
13550.13550136 0.00000011
13540.96140826 0.00000011
13531.79972936 0.00000010
13522.65043949 0.00000009
13513.51351351 0.00000009
13504.38892640 0.00000008
13495.27665317 0.00000008
13486.17666891 0.00000007
13477.08894879 0.00000007
13468.01346801 0.00000006
13458.95020188 0.00000006
13449.89912576 0.00000005
13440.86021505 0.00000005
13431.83344527 0.00000005
13422.81879195 0.00000004
13413.81623072 0.00000004
13404.82573727 0.00000004
13395.84728734 0.00000004
13386.88085676 0.00000003
13377.92642140 0.00000003
13368.98395722 0.00000003
13360.05344021 0.00000003
13351.13484646 0.00000003
13342.22815210 0.00000002
13333.33333333 0.00000002
